3.92,2,0.13667,1,5.4667,0,0,8.3736,2,0,-90.532,172.56,-82.029,2.9687,-2.7528,-0.21587,1,1
3.94,2,0.15667,1,6.2667,0,0,8.4909,2,0,-90.468,172.5,-82.033,3.3747,-3.1584,-0.21623,1,1
3.96,2,0.17667,1,7.0667,0,0,8.6242,2,0,-90.397,172.43,-82.037,3.7699,-3.5651,-0.2048,1,1
3.98,2,0.19667,1,7.8667,0,0,8.7736,2,0,-90.318,172.36,-82.041,4.1535,-3.9728,-0.18067,1,1
4,2,0.21667,1,8.6667,0,0,8.9389,2,0,-90.231,172.28,-82.044,4.5248,-4.3817,-0.14308,1,1
4.02,2,0.23667,1,9.4667,0,0,9.1202,2,0,-90.137,172.18,-82.047,4.8834,-4.7919,-0.091484,1,1
4.04,2,0.25667,1,10.267,0,0,9.3176,2,0,-90.036,172.08,-82.048,5.2289,-5.2034,-0.025474,1,1
4.06,2,0.27667,1,11.067,0,0,9.5309,2,0,-89.928,171.98,-82.048,5.561,-5.6162,0.055172,1,1
4.08,2,0.29667,1,11.867,0,0,9.7602,2,0,-89.813,171.86,-82.046,5.8797,-6.0303,0.15052,1,1
4.1,2,0.31667,1,12.667,0,0,10.006,2,0,-89.693,171.73,-82.042,6.1852,-6.4457,0.26049,1,1
4.12,2,0.33667,1,13.467,0,0,10.267,2,0,-89.566,171.6,-82.035,6.4776,-6.8624,0.38486,1,1
4.14,2,0.35667,1,14.267,0,0,10.544,2,0,-89.434,171.46,-82.026,6.7572,-7.2805,0.52328,1,1
4.16,2,0.37667,2,15,0,0,10.838,2,0,-89.296,171.31,-82.014,6.9934,-7.6657,0.67232,1,1
4.18,2,0.39667,2,15,0,0,11.137,2,0,-89.157,171.16,-82,6.8855,-7.6765,0.79093,1,1
4.2,2,0.41667,2,15,0,0,11.438,2,0,-89.02,171,-81.983,6.7831,-7.6867,0.90357,1,1
4.22,2,0.43667,2,15,0,0,11.737,2,0,-88.886,170.85,-81.963,6.6859,-7.6965,1.0106,1,1
4.24,2,0.45667,2,15,0,0,12.038,2,0,-88.753,170.69,-81.942,6.5934,-7.7059,1.1125,1,1
4.26,2,0.47667,2,15,0,0,12.337,2,0,-88.622,170.54,-81.919,6.5055,-7.7149,1.2094,1,1
4.28,2,0.49667,2,15,0,0,12.638,2,0,-88.493,170.39,-81.894,6.4217,-7.7235,1.3018,1,1
4.3,2,0.51667,2,15,0,0,12.938,2,0,-88.365,170.23,-81.867,6.3419,-7.7318,1.3898,1,1
4.32,2,0.53667,2,15,0,0,13.238,2,0,-88.239,170.08,-81.838,6.2659,-7.7397,1.4738,1,1
4.34,2,0.55667,2,15,0,0,13.538,2,0,-88.114,169.92,-81.808,6.1933,-7.7474,1.5541,1,1
4.36,2,0.57667,2,15,0,0,13.838,2,0,-87.991,169.77,-81.776,6.124,-7.7547,1.6307,1,1
4.38,2,0.59667,2,15,0,0,14.137,2,0,-87.869,169.61,-81.743,6.0578,-7.7618,1.704,1,1
4.4,2,0.61667,2,15,0,0,14.438,2,0,-87.749,169.46,-81.708,5.9945,-7.7686,1.7741,1,1
4.42,2,0.63667,2,15,0,0,14.738,2,0,-87.629,169.3,-81.672,5.934,-7.7752,1.8412,1,1
4.44,2,0.65667,2,15,0,0,15.038,2,0,-87.511,169.15,-81.634,5.8761,-7.7816,1.9055,1,1
4.46,2,0.67667,2,15,0,0,15.338,2,0,-87.394,168.99,-81.596,5.8206,-7.7878,1.9671,1,1
4.48,2,0.69667,2,15,0,0,15.638,2,0,-87.279,168.83,-81.556,5.7675,-7.7937,2.0262,1,1
4.5,2,0.71667,2,15,0,0,15.938,2,0,-87.164,168.68,-81.515,5.7166,-7.7995,2.0829,1,1
4.52,2,0.73667,2,15,0,0,16.238,2,0,-87.05,168.52,-81.472,5.6677,-7.8051,2.1374,1,1
4.54,2,0.75667,2,15,0,0,16.538,2,0,-86.937,168.37,-81.429,5.6208,-7.8106,2.1897,1,1
4.56,2,0.77667,2,15,0,0,16.838,2,0,-86.825,168.21,-81.385,5.5758,-7.8159,2.24,1,1
4.58,2,0.79667,2,15,0,0,17.138,2,0,-86.714,168.05,-81.34,5.5326,-7.821,2.2884,1,1
4.6,2,0.81667,2,15,0,0,17.438,2,0,-86.604,167.9,-81.293,5.4911,-7.826,2.3349,1,1
4.62,2,0.83667,2,15,0,0,17.738,2,0,-86.494,167.74,-81.246,5.4511,-7.8309,2.3798,1,1
4.64,2,0.85667,2,15,0,0,18.037,2,0,-86.386,167.58,-81.198,5.4127,-7.8356,2.4229,1,1
4.66,2,0.87667,2,15,0,0,18.338,2,0,-86.278,167.43,-81.149,5.3757,-7.8403,2.4645,1,1
4.68,2,0.89667,2,15,0,0,18.637,2,0,-86.171,167.27,-81.1,5.3402,-7.8448,2.5046,1,1
4.7,2,0.91667,2,15,0,0,18.938,2,0,-86.064,167.11,-81.049,5.3059,-7.8492,2.5433,1,1
4.72,2,0.93667,2,15,0,0,19.237,2,0,-85.958,166.96,-80.998,5.2729,-7.8535,2.5807,1,1
4.74,2,0.95667,2,15,0,0,19.538,2,0,-85.853,166.8,-80.946,5.241,-7.8578,2.6167,1,1
4.76,2,0.97667,2,15,0,0,19.837,2,0,-85.749,166.64,-80.893,5.2104,-7.8619,2.6516,1,1
4.78,2,0.99667,2,15,0,0,20.138,2,0,-85.645,166.48,-80.84,5.1808,-7.866,2.6852,1,1
4.8,2,1.0167,2,15,0,0,20.438,2,0,-85.541,166.33,-80.786,5.1522,-7.87,2.7177,1,1
4.82,2,1.0367,2,15,0,0,20.738,2,0,-85.439,166.17,-80.731,5.1246,-7.8739,2.7492,1,1
4.84,2,1.0567,2,15,0,0,21.038,2,0,-85.336,166.01,-80.676,5.098,-7.8777,2.7797,1,1
4.86,2,1.0767,2,15,0,0,21.338,2,0,-85.235,165.85,-80.62,5.0723,-7.8815,2.8091,1,1
4.88,2,1.0967,2,15,0,0,21.637,2,0,-85.134,165.7,-80.563,5.0475,-7.8852,2.8377,1,1
4.9,2,1.1167,2,15,0,0,21.938,2,0,-85.033,165.54,-80.506,5.0235,-7.8888,2.8653,1,1
4.92,2,1.1367,2,15,0,0,22.238,2,0,-84.933,165.38,-80.449,5.0003,-7.8924,2.8921,1,1
4.94,2,1.1567,2,15,0,0,22.538,2,0,-84.833,165.22,-80.391,4.9779,-7.896,2.9181,1,1
4.96,2,1.1767,2,15,0,0,22.838,2,0,-84.733,165.07,-80.332,4.9562,-7.8995,2.9433,1,1
4.98,2,1.1967,2,15,0,0,23.138,2,0,-84.635,164.91,-80.273,4.9352,-7.9029,2.9677,1,1
5,2,1.2167,2,15,0,0,23.438,2,0,-84.536,164.75,-80.213,4.9148,-7.9063,2.9915,1,1
5.02,2,1.2367,2,15,0,0,23.738,2,0,-84.438,164.59,-80.153,4.8952,-7.9096,3.0145,1,1
5.04,2,1.2567,2,15,0,0,24.038,2,0,-84.34,164.43,-80.093,4.8761,-7.913,3.0369,1,1
5.06,2,1.2767,2,15,0,0,24.338,2,0,-84.243,164.27,-80.032,4.8576,-7.9162,3.0586,1,1
5.08,2,1.2967,2,15,0,0,24.638,2,0,-84.146,164.12,-79.971,4.8398,-7.9195,3.0797,1,1
5.1,2,1.3167,2,15,0,0,24.938,2,0,-84.049,163.96,-79.909,4.8224,-7.9227,3.1003,1,1
5.12,2,1.3367,2,15,0,0,25.238,2,0,-83.953,163.8,-79.847,4.8056,-7.9259,3.1202,1,1
5.14,2,1.3567,2,15,0,0,25.537,2,0,-83.857,163.64,-79.784,4.7894,-7.929,3.1397,1,1
5.16,2,1.3767,2,15,0,0,25.838,2,0,-83.761,163.48,-79.721,4.7736,-7.9321,3.1586,1,1
5.18,2,1.3967,2,15,0,0,26.137,2,0,-83.666,163.32,-79.658,4.7583,-7.9352,3.177,1,1
5.2,2,1.4167,2,15,0,0,26.438,2,0,-83.571,163.17,-79.594,4.7434,-7.9383,3.1949,1,1
5.22,2,1.4367,2,15,0,0,26.737,2,0,-83.476,163.01,-79.53,4.729,-7.9413,3.2124,1,1
5.24,2,1.4567,2,15,0,0,27.038,2,0,-83.382,162.85,-79.465,4.715,-7.9444,3.2294,1,1
5.26,2,1.4767,2,15,0,0,27.337,2,0,-83.288,162.69,-79.401,4.7014,-7.9474,3.2459,1,1
5.28,2,1.4967,2,15,0,0,27.638,2,0,-83.194,162.53,-79.336,4.6882,-7.9503,3.2621,1,1
5.3,2,1.5167,2,15,0,0,27.938,2,0,-83.1,162.37,-79.27,4.6754,-7.9533,3.2779,1,1
5.32,2,1.5367,2,15,0,0,28.238,2,0,-83.007,162.21,-79.204,4.663,-7.9563,3.2933,1,1
5.34,2,1.5567,2,15,0,0,28.538,2,0,-82.914,162.05,-79.138,4.6509,-7.9592,3.3083,1,1
5.36,2,1.5767,2,15,0,0,28.838,2,0,-82.821,161.89,-79.072,4.6392,-7.9621,3.3229,1,1
5.38,2,1.5967,2,15,0,0,29.137,2,0,-82.728,161.73,-79.005,4.6278,-7.965,3.3372,1,1
5.4,2,1.6167,2,15,0,0,29.438,2,0,-82.636,161.57,-78.939,4.6167,-7.9679,3.3512,1,1
5.42,2,1.6367,2,15,0,0,29.738,2,0,-82.544,161.41,-78.871,4.606,-7.9708,3.3649,1,1
5.44,2,1.6567,2,15,0,0,30.038,2,0,-82.452,161.26,-78.804,4.5955,-7.9737,3.3782,1,1
5.46,2,1.6767,2,15,0,0,30.338,2,0,-82.36,161.1,-78.736,4.5853,-7.9766,3.3912,1,1
5.48,2,1.6967,2,15,0,0,30.638,2,0,-82.268,160.94,-78.668,4.5754,-7.9794,3.404,1,1
5.5,2,1.7167,2,15,0,0,30.938,2,0,-82.177,160.78,-78.6,4.5658,-7.9823,3.4164,1,1
5.52,2,1.7367,2,15,0,0,31.238,2,0,-82.085,160.62,-78.532,4.5565,-7.9851,3.4286,1,1
5.54,2,1.7567,2,15,0,0,31.538,2,0,-81.994,160.46,-78.463,4.5474,-7.988,3.4406,1,1
5.56,2,1.7767,2,15,0,0,31.838,2,0,-81.904,160.3,-78.394,4.5385,-7.9908,3.4523,1,1
5.58,2,1.7967,2,15,0,0,32.138,2,0,-81.813,160.14,-78.325,4.5299,-7.9936,3.4637,1,1
5.6,2,1.8167,2,15,0,0,32.438,2,0,-81.722,159.98,-78.256,4.5216,-7.9965,3.4749,1,1
5.62,2,1.8367,2,15,0,0,32.738,2,0,-81.632,159.82,-78.186,4.5134,-7.9993,3.4859,1,1
5.64,2,1.8567,2,15,0,0,33.037,2,0,-81.542,159.66,-78.116,4.5055,-8.0021,3.4966,1,1
5.66,2,1.8767,2,15,0,0,33.338,2,0,-81.452,159.5,-78.046,4.4978,-8.0049,3.5071,1,1
5.68,2,1.8967,2,15,0,0,33.637,2,0,-81.362,159.34,-77.976,4.4903,-8.0077,3.5175,1,1
5.7,2,1.9167,2,15,0,0,33.938,2,0,-81.272,159.18,-77.905,4.483,-8.0106,3.5276,1,1
5.72,2,1.9367,2,15,0,0,34.237,2,0,-81.183,159.02,-77.835,4.4759,-8.0134,3.5375,1,1
5.74,2,1.9567,2,15,0,0,34.538,2,0,-81.093,158.86,-77.764,4.469,-8.0162,3.5472,1,1
5.76,2,1.9767,2,15,0,0,34.837,2,0,-81.004,158.7,-77.693,4.4623,-8.019,3.5568,1,1
5.78,2,1.9967,2,15,0,0,35.138,2,0,-80.915,158.54,-77.622,4.4557,-8.0219,3.5662,1,1
5.8,2,2.0167,2,15,0,0,35.438,2,0,-80.826,158.38,-77.55,4.4493,-8.0247,3.5754,1,1
5.82,2,2.0367,2,15,0,0,35.738,2,0,-80.737,158.22,-77.479,4.4431,-8.0275,3.5844,1,1
5.84,2,2.0567,2,15,0,0,36.038,2,0,-80.648,158.05,-77.407,4.4371,-8.0304,3.5933,1,1
5.86,2,2.0767,2,15,0,0,36.338,2,0,-80.559,157.89,-77.335,4.4312,-8.0332,3.602,1,1
5.88,2,2.0967,2,15,0,0,36.638,2,0,-80.471,157.73,-77.263,4.4255,-8.036,3.6106,1,1
5.9,2,2.1167,2,15,0,0,36.938,2,0,-80.382,157.57,-77.19,4.4199,-8.0389,3.619,1,1
5.92,2,2.1367,2,15,0,0,37.237,2,0,-80.294,157.41,-77.118,4.4145,-8.0417,3.6272,1,1
5.94,2,2.1567,2,15,0,0,37.538,2,0,-80.206,157.25,-77.045,4.4092,-8.0446,3.6354,1,1
5.96,2,2.1767,2,15,0,0,37.838,2,0,-80.117,157.09,-76.973,4.4041,-8.0475,3.6434,1,1
5.98,2,2.1967,2,15,0,0,38.138,2,0,-80.029,156.93,-76.9,4.3991,-8.0503,3.6512,1,1
6,2,2.2167,2,15,0,0,38.438,2,0,-79.941,156.77,-76.827,4.3942,-8.0532,3.659,1,1
6.02,2,2.2367,2,15,0,0,38.738,2,0,-79.854,156.61,-76.753,4.3895,-8.0561,3.6666,1,1
6.04,2,2.2567,2,15,0,0,39.038,2,0,-79.766,156.45,-76.68,4.3849,-8.059,3.6741,1,1
6.06,2,2.2767,2,15,0,0,39.338,2,0,-79.678,156.28,-76.606,4.3804,-8.0619,3.6815,1,1
6.08,2,2.2967,2,15,0,0,39.638,2,0,-79.591,156.12,-76.533,4.3761,-8.0648,3.6888,1,1
6.1,2,2.3167,2,15,0,0,39.938,2,0,-79.503,155.96,-76.459,4.3718,-8.0677,3.6959,1,1
6.12,2,2.3367,2,15,0,0,40.238,2,0,-79.416,155.8,-76.385,4.3677,-8.0706,3.703,1,1
6.14,2,2.3567,2,15,0,0,40.538,2,0,-79.329,155.64,-76.311,4.3637,-8.0736,3.7099,1,1
6.16,2,2.3767,2,15,0,0,40.838,2,0,-79.241,155.48,-76.236,4.3598,-8.0765,3.7168,1,1
6.18,2,2.3967,2,15,0,0,41.137,2,0,-79.154,155.32,-76.162,4.356,-8.0795,3.7235,1,1
6.2,2,2.4167,2,15,0,0,41.438,2,0,-79.067,155.15,-76.087,4.3523,-8.0824,3.7302,1,1
6.22,2,2.4367,2,15,0,0,41.737,2,0,-78.98,154.99,-76.013,4.3487,-8.0854,3.7367,1,1
6.24,2,2.4567,2,15,0,0,42.038,2,0,-78.893,154.83,-75.938,4.3452,-8.0884,3.7432,1,1
6.26,2,2.4767,2,15,0,0,42.337,2,0,-78.806,154.67,-75.863,4.3418,-8.0914,3.7496,1,1
6.28,2,2.4967,2,15,0,0,42.638,2,0,-78.719,154.51,-75.788,4.3385,-8.0944,3.7559,1,1
6.3,2,2.5167,2,15,0,0,42.938,2,0,-78.633,154.35,-75.713,4.3353,-8.0974,3.7621,1,1
6.32,2,2.5367,2,15,0,0,43.238,2,0,-78.546,154.18,-75.637,4.3322,-8.1004,3.7682,1,1
6.34,2,2.5567,2,15,0,0,43.538,2,0,-78.459,154.02,-75.562,4.3292,-8.1035,3.7743,1,1
6.36,2,2.5767,2,15,0,0,43.838,2,0,-78.373,153.86,-75.487,4.3262,-8.1065,3.7803,1,1
6.38,2,2.5967,2,15,0,0,44.138,2,0,-78.286,153.7,-75.411,4.3234,-8.1096,3.7862,1,1
6.4,2,2.6167,2,15,0,0,44.438,2,0,-78.2,153.53,-75.335,4.3206,-8.1127,3.792,1,1
6.42,2,2.6367,2,15,0,0,44.737,2,0,-78.114,153.37,-75.259,4.3179,-8.1157,3.7978,1,1
6.44,2,2.6567,2,15,0,0,45.038,2,0,-78.027,153.21,-75.183,4.3153,-8.1188,3.8035,1,1
6.46,2,2.6767,2,15,0,0,45.337,2,0,-77.941,153.05,-75.107,4.3128,-8.122,3.8092,1,1
6.48,2,2.6967,2,15,0,0,45.638,2,0,-77.855,152.89,-75.031,4.3104,-8.1251,3.8147,1,1
6.5,2,2.7167,2,15,0,0,45.938,2,0,-77.768,152.72,-74.954,4.308,-8.1282,3.8202,1,1
6.52,2,2.7367,2,15,0,0,46.238,2,0,-77.682,152.56,-74.878,4.3057,-8.1314,3.8257,1,1
6.54,2,2.7567,2,15,0,0,46.538,2,0,-77.596,152.4,-74.801,4.3035,-8.1345,3.8311,1,1
6.56,2,2.7767,2,15,0,0,46.838,2,0,-77.51,152.23,-74.725,4.3013,-8.1377,3.8364,1,1
6.58,2,2.7967,2,15,0,0,47.138,2,0,-77.424,152.07,-74.648,4.2992,-8.1409,3.8417,1,1
6.6,2,2.8167,2,15,0,0,47.438,2,0,-77.338,151.91,-74.571,4.2972,-8.1441,3.8469,1,1
6.62,2,2.8367,2,15,0,0,47.738,2,0,-77.252,151.75,-74.494,4.2953,-8.1473,3.8521,1,1
6.64,2,2.8567,2,15,0,0,48.038,2,0,-77.166,151.58,-74.417,4.2934,-8.1506,3.8572,1,1
6.66,2,2.8767,2,15,0,0,48.338,2,0,-77.081,151.42,-74.34,4.2916,-8.1538,3.8623,1,1
6.68,2,2.8967,2,15,0,0,48.637,2,0,-76.995,151.26,-74.262,4.2898,-8.1571,3.8673,1,1
6.7,2,2.9167,2,15,0,0,48.938,2,0,-76.909,151.09,-74.185,4.2881,-8.1604,3.8723,1,1
6.72,2,2.9367,2,15,0,0,49.237,2,0,-76.823,150.93,-74.108,4.2865,-8.1637,3.8772,1,1
6.74,2,2.9567,2,15,0,0,49.538,2,0,-76.738,150.77,-74.03,4.2849,-8.167,3.8821,1,1
6.76,2,2.9767,2,15,0,0,49.837,2,0,-76.652,150.6,-73.952,4.2834,-8.1703,3.8869,1,1
6.78,2,2.9967,2,15,0,0,50.138,2,0,-76.566,150.44,-73.875,4.282,-8.1737,3.8917,1,1
6.8,2,3.0167,2,15,0,0,50.438,2,0,-76.481,150.28,-73.797,4.2806,-8.177,3.8964,1,1
6.82,2,3.0367,2,15,0,0,50.738,2,0,-76.395,150.11,-73.719,4.2792,-8.1804,3.9012,1,1
6.84,2,3.0567,2,15,0,0,51.038,2,0,-76.309,149.95,-73.641,4.278,-8.1838,3.9058,1,1
6.86,2,3.0767,2,15,0,0,51.338,2,0,-76.224,149.79,-73.562,4.2767,-8.1872,3.9105,1,1
6.88,2,3.0967,2,15,0,0,51.638,2,0,-76.138,149.62,-73.484,4.2756,-8.1906,3.9151,1,1
6.9,2,3.1167,2,15,0,0,51.938,2,0,-76.053,149.46,-73.406,4.2744,-8.1941,3.9196,1,1
6.92,2,3.1367,2,15,0,0,52.237,2,0,-75.967,149.29,-73.327,4.2734,-8.1975,3.9242,1,1
6.94,2,3.1567,2,15,0,0,52.538,2,0,-75.882,149.13,-73.249,4.2723,-8.201,3.9287,1,1
6.96,2,3.1767,2,15,0,0,52.837,2,0,-75.796,148.97,-73.17,4.2714,-8.2045,3.9331,1,1
6.98,2,3.1967,2,15,0,0,53.138,2,0,-75.711,148.8,-73.092,4.2705,-8.208,3.9376,1,1
7,2,3.2167,2,15,0,0,53.438,2,0,-75.626,148.64,-73.013,4.2696,-8.2115,3.942,1,1
7.02,2,3.2367,2,15,0,0,53.738,2,0,-75.54,148.47,-72.934,4.2688,-8.2151,3.9463,1,1
7.04,2,3.2567,2,15,0,0,54.038,2,0,-75.455,148.31,-72.855,4.268,-8.2187,3.9507,1,1
7.06,2,3.2767,2,15,0,0,54.338,2,0,-75.37,148.15,-72.776,4.2673,-8.2222,3.955,1,1
7.08,2,3.2967,2,15,0,0,54.638,2,0,-75.284,147.98,-72.697,4.2666,-8.2258,3.9593,1,1
7.1,2,3.3167,2,15,0,0,54.938,2,0,-75.199,147.82,-72.617,4.2659,-8.2295,3.9635,1,1
7.12,2,3.3367,3,14.867,0,0,55.237,2,0,-75.114,147.65,-72.538,4.2274,-8.1599,3.9325,1,1
7.14,2,3.3567,3,14.067,0,0,55.527,2,0,-75.031,147.49,-72.462,3.9994,-7.7241,3.7247,1,1
7.16,2,3.3767,3,13.267,0,0,55.8,2,0,-74.954,147.34,-72.389,3.7716,-7.2878,3.5162,1,1
7.18,2,3.3967,3,12.467,0,0,56.057,2,0,-74.88,147.2,-72.321,3.5438,-6.8509,3.3072,1,1
7.2,2,3.4167,3,11.667,0,0,56.299,2,0,-74.812,147.07,-72.257,3.3161,-6.4136,3.0975,1,1
7.22,2,3.4367,3,10.867,0,0,56.524,2,0,-74.748,146.94,-72.197,3.0885,-5.9759,2.8874,1,1
7.24,2,3.4567,3,10.067,0,0,56.733,2,0,-74.688,146.83,-72.141,2.8609,-5.5377,2.6767,1,1
7.26,2,3.4767,3,9.2667,0,0,56.927,2,0,-74.633,146.72,-72.09,2.6334,-5.0991,2.4656,1,1
7.28,2,3.4967,3,8.4667,0,0,57.104,2,0,-74.583,146.63,-72.043,2.406,-4.6601,2.2541,1,1
7.3,2,3.5167,3,7.6667,0,0,57.265,2,0,-74.537,146.54,-72,2.1786,-4.2208,2.0423,1,1
7.32,2,3.5367,3,6.8667,0,0,57.411,2,0,-74.496,146.46,-71.961,1.9512,-3.7812,1.8301,1,1
7.34,2,3.5567,3,6.0667,0,0,57.54,2,0,-74.459,146.39,-71.927,1.7238,-3.3414,1.6176,1,1
7.36,2,3.5767,3,5.2667,0,0,57.653,2,0,-74.427,146.32,-71.896,1.4965,-2.9012,1.4048,1,1
7.38,2,3.5967,3,4.4667,0,0,57.751,2,0,-74.399,146.27,-71.87,1.2691,-2.4609,1.1918,1,1
7.4,2,3.6167,3,3.6667,0,0,57.832,2,0,-74.376,146.22,-71.849,1.0418,-2.0204,0.9786,1,1
7.42,2,3.6367,3,2.8667,0,0,57.897,2,0,-74.358,146.19,-71.831,0.81449,-1.5798,0.76526,1,1
7.44,2,3.6567,3,2.0667,0,0,57.947,2,0,-74.344,146.16,-71.818,0.58719,-1.139,0.55179,1,1
7.46,2,3.6767,3,1.2667,0,0,57.98,2,0,-74.334,146.14,-71.809,0.35989,-0.69812,0.33823,1,1
7.48,2,3.6967,3,0.46667,0,0,57.997,2,0,-74.329,146.13,-71.805,0.13259,-0.25721,0.12462,1,1
7.5,3,0.0083333,1,0,0.3,0.5,58,2.0012,0.0020833,-74.328,146.13,-71.803,0.21405,0.021662,0.26429,1,1
7.52,3,0.028333,1,0,1.02,1.7,58,2.0145,0.024083,-74.318,146.13,-71.791,0.72786,0.073534,0.89861,1,1
7.54,3,0.048333,1,0,1.74,2.9,58,2.042,0.070083,-74.298,146.14,-71.767,1.2419,0.12503,1.533,1,1
7.56,3,0.068333,1,0,2.46,4.1,58,2.0841,0.14008,-74.268,146.14,-71.73,1.7564,0.17587,2.1677,1,1
7.58,3,0.088333,1,0,3.18,5.3,58,2.1404,0.23408,-74.228,146.14,-71.68,2.2716,0.2258,2.8026,1,1
7.6,3,0.10833,1,0,3.9,6.5,58,2.2113,0.35208,-74.178,146.15,-71.618,2.7876,0.27454,3.4379,1,1
7.62,3,0.12833,1,0,4.62,7.7,58,2.2964,0.49408,-74.117,146.15,-71.543,3.3045,0.32182,4.0736,1,1
7.64,3,0.14833,1,0,5.34,8.9,58,2.3961,0.66008,-74.045,146.16,-71.455,3.8227,0.36739,4.71,1,1
7.66,3,0.16833,1,0,6.06,10.1,58,2.51,0.85008,-73.964,146.17,-71.354,4.3421,0.41095,5.3469,1,1
7.68,3,0.18833,1,0,6.78,11.3,58,2.6384,1.0641,-73.872,146.18,-71.241,4.8631,0.45225,5.9846,1,1
7.7,3,0.20833,1,0,7.5,12.5,58,2.7812,1.3021,-73.769,146.19,-71.115,5.3858,0.49102,6.6232,1,1
7.72,3,0.22833,1,0,8.22,13.7,58,2.9384,1.5641,-73.656,146.2,-70.976,5.9102,0.52697,7.2628,1,1
7.74,3,0.24833,1,0,8.94,14.9,58,3.11,1.8501,-73.533,146.21,-70.824,6.4367,0.55985,7.9035,1,1
7.76,3,0.26833,1,0,9.66,16.1,58,3.296,2.1601,-73.399,146.22,-70.66,6.9653,0.58937,8.5454,1,1
7.78,3,0.28833,1,0,10.38,17.3,58,3.4964,2.4941,-73.254,146.23,-70.483,7.4961,0.61526,9.1887,1,1
7.8,3,0.30833,1,0,11.1,18.5,58,3.7112,2.8521,-73.099,146.24,-70.292,8.0293,0.63725,9.8335,1,1
7.82,3,0.32833,1,0,11.82,19.7,58,3.9404,3.2341,-72.933,146.26,-70.089,8.565,0.65506,10.48,1,1
7.84,3,0.34833,1,0,12.54,20.9,58,4.184,3.6401,-72.756,146.27,-69.873,9.1032,0.66841,11.128,1,1
7.86,3,0.36833,1,0,13.26,22.1,58,4.442,4.0701,-72.569,146.28,-69.644,9.6442,0.67703,11.779,1,1
7.88,3,0.38833,1,0,13.98,23.3,58,4.7144,4.5241,-72.37,146.3,-69.402,10.188,0.68064,12.431,1,1
7.9,3,0.40833,3,0,14.694,24.49,58,5.0012,5.0021,-72.161,146.31,-69.147,10.73,0.67868,13.081,1,1
7.92,3,0.42833,3,0,13.974,23.29,58,5.2879,5.4799,-71.952,146.32,-68.891,10.225,0.61049,12.455,1,1
7.94,3,0.44833,3,0,13.254,22.09,58,5.5602,5.9337,-71.752,146.33,-68.649,9.7161,0.54754,11.826,1,1
7.96,3,0.46833,3,0,12.534,20.89,58,5.8181,6.3635,-71.563,146.34,-68.418,9.2042,0.48956,11.196,1,1
7.98,3,0.48833,3,0,11.814,19.69,58,6.0616,6.7693,-71.384,146.35,-68.201,8.6895,0.4363,10.564,1,1
8,3,0.50833,3,0,11.094,18.49,58,6.2906,7.1511,-71.216,146.36,-67.996,8.1721,0.38748,9.9302,1,1
8.02,3,0.52833,3,0,10.374,17.29,58,6.5053,7.5089,-71.057,146.37,-67.804,7.6523,0.34284,9.2946,1,1
8.04,3,0.54833,3,0,9.6539,16.09,58,6.7056,7.8427,-70.909,146.38,-67.624,7.1302,0.30212,8.6574,1,1
8.06,3,0.56833,3,0,8.9339,14.89,58,6.8915,8.1525,-70.772,146.38,-67.457,6.6061,0.26504,8.0186,1,1
8.08,3,0.58833,3,0,8.2139,13.69,58,7.0629,8.4382,-70.645,146.39,-67.303,6.0802,0.23134,7.3783,1,1
8.1,3,0.60833,3,0,7.4939,12.49,58,7.22,8.7,-70.529,146.39,-67.162,5.5525,0.20074,6.7365,1,1
8.12,3,0.62833,3,0,6.7739,11.29,58,7.3627,8.9378,-70.423,146.39,-67.034,5.0234,0.17298,6.0935,1,1
8.14,3,0.64833,3,0,6.0539,10.09,58,7.491,9.1516,-70.328,146.4,-66.918,4.4929,0.14778,5.4492,1,1
8.16,3,0.66833,3,0,5.3339,8.8898,58,7.6049,9.3414,-70.243,146.4,-66.816,3.9612,0.12488,4.8037,1,1
8.18,3,0.68833,3,0,4.6139,7.6898,58,7.7043,9.5072,-70.17,146.4,-66.726,3.4285,0.10399,4.1573,1,1
8.2,3,0.70833,3,0,3.8939,6.4898,58,7.7894,9.649,-70.106,146.4,-66.65,2.8949,0.084856,3.51,1,1
8.22,3,0.72833,3,0,3.1739,5.2898,58,7.8601,9.7668,-70.054,146.41,-66.586,2.3606,0.067197,2.862,1,1
8.24,3,0.74833,3,0,2.4539,4.0898,58,7.9164,9.8606,-70.012,146.41,-66.535,1.8257,0.050741,2.2134,1,1
8.26,3,0.76833,3,0,1.7339,2.8898,58,7.9582,9.9304,-69.981,146.41,-66.497,1.2903,0.035215,1.5643,1,1
8.28,3,0.78833,3,0,1.0139,1.6898,58,7.9857,9.9762,-69.96,146.41,-66.473,0.75462,0.020347,0.91483,1,1
8.3,3,0.80833,3,0,0.29388,0.48979,58,7.9988,9.998,-69.951,146.41,-66.461,0.21875,0.005864,0.26518,1,1
8.32,4,0.011837,1,0.1821,0.47347,0,58.001,8.0028,10,-69.947,146.41,-66.462,0.46093,-0.080221,-0.38071,1,1
8.34,4,0.031837,1,0.4898,1.2735,0,58.008,8.0203,10,-69.93,146.41,-66.476,1.2396,-0.21597,-1.0236,1,1
8.36,4,0.051837,1,0.79749,2.0735,0,58.021,8.0537,10,-69.897,146.4,-66.503,2.0179,-0.3523,-1.6656,1,1
